ONOS1,ONOS2,ONOS3,ONOS4,ONOS5
288,416,352,320,0
576,1120,352,320,0
576,2176,96,320,0
224,1488,0,0,0
96,784,0,0,0
0,256,256,192,0
0,944,352,320,0
576,1024,96,320,0
576,2256,96,128,0
96,800,0,0,0
96,976,0,0,0
0,256,288,320,0
576,928,352,320,0
576,1536,0,128,0
608,1584,0,0,0
96,0,0,0,0
0,608,256,192,0
320,864,352,320,0
576,1984,320,320,0
96,1200,96,80,0
96,1136,0,0,0
96,0,0,0,0
0,256,256,144,0
368,816,352,320,0
576,1328,352,320,0
0,832,96,320,0
672,1680,0,0,0
96,944,32,0,0
96,320,256,0,0
144,0,352,320,0
576,736,352,320,0
576,592,96,320,0
448,1696,0,0,0
96,800,0,0,0
96,448,0,0,0
0,608,256,192,0
400,736,352,320,0
576,1568,352,320,0
288,1312,0,0,0
96,1472,0,0,0
96,0,256,0,0
0,384,352,320,0
576,1088,352,320,0
576,2080,96,272,0
96,880,0,0,0
96,800,0,0,0
96,256,256,96,0
80,736,352,320,0
576,848,352,320,0
576,2144,96,304,0
672,0,0,0,0
96,944,0,0,0
96,272,256,160,0
0,592,352,320,0
192,496,352,320,0
672,2112,96,128,0
96,0,0,0,0
96,512,0,0,0
0,0,96,192,0
464,960,352,320,0
192,832,352,320,0
672,2112,96,128,0
368,1536,0,0,0
96,800,0,0,0
96,256,256,0,0
320,688,352,320,0
576,800,352,320,0
672,2096,96,288,0
288,1648,0,0,0
96,448,0,0,0
0,128,256,0,0
0,736,352,320,0
576,1632,352,320,0
576,1504,96,320,0
288,1568,0,0,0
96,0,0,0,0
0,256,256,112,0
64,736,128,320,0
576,1520,352,320,0
288,1088,96,128,0
288,1696,0,0,0
96,0,0,0,0
0,304,256,96,0
384,464,352,320,0
576,1696,352,320,0
608,448,80,0,0
96,1088,0,0,0
96,0,256,192,0
0,400,352,320,0
464,848,352,320,0
576,1952,96,304,0
672,576,0,0,0
96,800,0,0,0
96,0,48,0,0
0,576,352,320,0
384,736,352,320,0
672,1984,96,128,0
672,1344,0,0,0
416,848,0,0,0
288,1616,0,0,0
16,0,0,0,0
96,48,256,0,0
0,128,256,208,0
496,1040,352,320,0
96,1264,352,320,0
672,2176,96,48,0
336,0,0,0,0
96,800,0,0,0
96,256,224,0,0
96,0,0,0,0
0,320,256,176,0
144,736,352,320,0
576,1776,352,320,0
96,1472,96,0,0
96,1184,0,0,0
96,0,240,0,0
0,624,352,320,0
576,1472,352,320,0
576,1840,96,128,0
96,560,0,0,0
96,432,0,0,0
0,256,256,320,0
576,1200,352,320,0
336,1072,96,320,0
672,1696,0,0,0
96,0,0,0,0
0,336,256,96,0
112,480,224,320,0
576,1328,352,320,0
96,1776,96,192,0
144,1472,0,0,0
96,0,0,0,0
0,256,256,192,0
496,512,352,320,0
576,1776,208,320,0
512,320,0,0,0
96,528,0,0,0
0,256,256,128,0
176,1024,352,320,0
192,1456,352,320,0
672,2096,32,0,0
96,544,0,0,0
96,64,352,0,0
0,400,352,320,0
576,1280,352,320,0
416,480,0,320,0
672,1888,0,0,0
96,976,160,0,0
96,0,192,0,0
384,128,352,320,0
224,960,352,320,0
384,2000,80,320,0
384,1552,0,0,0
96,736,0,0,0
96,0,320,0,0
48,1104,352,320,0
192,1792,352,320,0
576,1536,0,224,0
96,1104,0,0,0
96,736,0,0,0
0,0,272,0,0
0,512,352,256,0
384,736,352,320,0
576,1824,352,320,0
672,1088,0,192,0
96,1088,0,0,0
96,16,0,0,0
0,304,352,192,0
576,384,352,320,0
576,2272,160,320,0
672,0,0,16,0
96,624,0,0,0
96,0,352,0,0
288,1008,352,320,0
416,1040,352,320,0
624,1568,0,128,0
96,128,0,0,0
96,0,16,0,0
0,48,352,192,0
192,1184,352,320,0
192,416,352,320,0
672,1584,0,0,0
96,976,16,0,0
96,0,336,0,0
192,752,352,320,0
576,1456,352,320,0
672,1120,0,320,0
208,1264,0,0,0
96,496,0,0,0
80,0,352,0,0
48,608,352,320,0
400,1376,352,352,0
576,1888,192,320,0
96,1424,0,0,0
96,512,0,0,0
64,0,16,128,0
0,640,352,192,0
576,1440,352,192,0
240,992,352,320,0
208,1184,288,320,0
672,1472,0,0,0
96,0,0,0,0
96,0,0,0,0
0,768,352,192,0
352,1408,352,320,0
224,544,192,128,0
672,1520,0,16,0
96,1040,0,0,0
96,0,128,48,0
0,608,352,304,0
272,800,352,320,0
576,832,0,128,0
288,1248,0,0,0
96,368,0,0,0
0,256,352,192,0
256,1136,352,320,0
432,1984,192,320,0
672,640,0,128,0
96,1408,0,0,0
528,1568,0,0,0
96,0,0,0,0
96,0,352,192,0
208,784,352,320,0
480,1296,352,320,0
96,1504,0,128,0
96,1088,0,0,0
96,0,0,192,0
0,368,352,192,0
496,912,352,320,0
576,2272,64,128,0
336,0,0,0,0
96,576,0,0,0
96,0,352,192,0
0,992,352,320,0
0,256,352,192,0
288,1120,352,320,0
576,1952,336,208,0
496,1520,0,0,0
96,832,0,0,0
96,0,336,192,0
128,800,352,320,0
576,1344,192,320,0
304,2272,0,128,0
96,1056,0,0,0
96,560,0,0,0
0,0,0,0,0
96,0,304,192,0
0,736,352,320,0
576,1376,352,320,0
480,1264,0,128,0
96,1088,0,0,0
96,96,0,192,0
96,32,352,192,0
192,288,352,320,0
576,1776,352,320,0
576,1072,352,320,0
576,2016,0,320,0
576,2160,0,128,0
96,1232,0,0,0
96,544,0,0,0
96,0,352,192,0
0,1152,352,320,0
304,864,352,320,0
576,2000,0,128,0
96,0,0,0,0
96,112,0,0,0
0,256,352,192,0
464,992,352,320,0
272,1280,320,320,0
96,1472,0,0,0
96,0,0,0,0
96,0,352,192,0
0,480,352,320,0
384,1600,352,320,0
336,0,0,128,0
96,1120,0,0,0
96,0,0,0,0
0,736,352,192,0
48,1008,352,320,0
368,2224,0,128,0
288,0,0,0,0
96,144,0,0,0
0,256,352,192,0
160,960,352,320,0
96,1808,352,320,0
672,1584,0,48,0
144,1280,0,0,0
96,0,16,0,0
0,192,352,192,0
384,1056,352,320,0
368,1264,16,128,0
560,6656,1008,960,0
96,0,0,80,0
0,1024,352,192,0
576,704,352,320,0
576,2288,192,128,0
288,0,0,0,0
96,800,0,0,0
96,32,208,192,0
0,256,352,320,0
576,768,352,320,0
576,2112,0,128,0
112,912,0,0,0
96,0,0,0,0
0,480,352,192,0
576,1120,352,320,0
192,1552,0,128,0
288,1104,0,0,0
96,384,0,0,0
0,384,352,192,0
0,0,352,352,0
192,896,352,320,0
576,608,16,128,0
640,1632,0,0,0
96,576,0,0,0
16,0,352,192,0
576,384,352,320,0
576,1360,352,320,0
464,0,0,128,0
224,1104,0,0,0
96,256,0,0,0
0,256,352,192,0
576,352,352,320,0
576,1968,0,128,0
672,1920,0,0,0
96,560,0,0,0
96,256,352,192,0
144,1152,352,320,0
576,1456,352,320,0
592,1504,0,128,0
96,1088,0,0,0
96,0,0,0,0
112,0,352,192,0
512,1296,352,320,0
576,2160,48,128,0
192,1088,0,0,0
96,688,0,0,0
96,0,160,112,0
0,624,352,256,0
576,1264,352,320,0
576,2272,0,320,0
304,1136,0,0,0
96,944,0,0,0
96,0,0,192,0
0,992,352,192,0
528,1008,352,320,0
592,1744,0,128,0
288,0,0,0,0
96,144,0,0,0
0,256,192,192,0
336,736,352,320,0
368,1632,192,224,0
672,1520,0,0,0
96,0,0,0,0
96,0,112,0,0
0,384,352,192,0
576,1648,352,320,0
384,0,0,128,0
144,1088,0,0,0
96,480,160,0,0
64,0,352,192,0
112,944,352,320,0
576,1504,352,320,0
672,0,0,128,0
192,768,0,0,0
96,160,0,176,0
0,256,352,192,0
192,752,352,320,0
576,2240,352,128,0
592,1744,0,128,0
96,1040,0,0,0
96,0,0,0,0
0,288,352,192,0
480,736,352,320,0
576,1824,0,320,0
576,1664,0,128,0
96,1104,0,0,0
96,80,0,0,0
0,256,352,192,0
384,1152,352,320,0
576,2048,192,128,0
656,1888,0,32,0
96,0,0,0,0
96,0,32,0,0
0,384,224,192,0
576,992,352,320,0
128,1472,0,128,0
288,1408,0,0,0
96,0,0,0,0
0,256,352,192,0
528,624,352,320,0
576,2288,192,256,0
480,0,0,64,0
96,912,0,0,0
96,0,160,0,0
0,720,352,192,0
192,496,352,320,0
512,1904,16,128,0
304,0,0,80,0
96,720,0,0,0
96,0,352,80,0
0,256,352,320,0
384,1616,352,320,0
576,1856,0,128,0
208,0,0,0,0
96,432,0,0,0
96,256,352,192,0
144,784,352,320,0
576,608,352,320,0
576,1728,0,128,0
288,1184,0,0,0
96,96,0,0,0
0,0,352,192,0
384,1024,352,320,0
576,2048,192,320,0
672,1792,0,128,0
96,1088,0,0,0
96,0,0,0,0
96,448,352,192,0
384,1120,352,320,0
320,1712,352,320,0
464,1152,0,80,0
96,1088,0,0,0
96,0,0,0,0
0,256,352,192,0
384,480,352,320,0
256,2160,352,320,0
672,1200,0,128,0
96,848,0,0,0
96,112,0,0,0
0,256,352,192,0
576,1984,352,320,0
448,2224,0,128,0
416,768,0,0,0
96,0,0,0,0
96,0,192,192,0
320,992,352,320,0
32,1584,352,320,0
224,2080,80,128,0
304,0,0,0,0
96,256,0,0,0
96,0,240,192,0
0,784,352,320,0
384,384,352,320,0
528,1504,0,128,0
96,976,0,0,0
96,0,0,0,0
0,608,352,192,0
544,1040,352,320,0
416,1936,224,320,0
480,1344,0,0,0
96,576,0,0,0
96,0,0,0,0
0,192,352,192,0
112,928,352,320,0
208,1856,352,320,0
496,1200,0,128,0
288,1520,0,32,0
96,0,0,0,0
96,0,0,0,0
0,384,352,320,0
464,1696,352,320,0
288,0,0,128,0
288,928,0,0,0
96,0,0,0,0
0,256,352,192,0
112,224,352,192,0
192,1264,352,320,0
208,480,352,320,0
288,1728,0,32,0
288,1008,0,0,0
96,0,0,0,0
96,192,352,192,0
0,1104,352,320,0
240,1136,352,320,0
320,1872,0,128,0
288,896,0,0,0
96,0,0,0,0
96,304,64,48,0
0,1024,352,320,0
496,1520,352,320,0
192,1728,192,320,0
400,1696,0,128,0
96,0,0,0,0
96,0,0,0,0
96,176,352,192,0
0,1024,352,256,0
576,1072,352,320,0
192,1728,352,128,0
288,1696,0,128,0
96,480,0,0,0
96,0,0,0,0
0,256,352,192,0
96,928,352,320,0
384,1664,352,320,0
192,1296,0,128,0
96,0,0,0,0
96,0,0,0,0
0,256,352,288,0
448,736,352,320,0
272,2096,16,128,0
320,912,0,0,0
96,0,0,0,0
96,592,352,192,0
0,752,352,320,0
576,2432,352,320,0
32,1312,0,128,0
160,672,0,0,0
96,0,0,0,0
0,256,352,192,0
352,1520,352,320,0
192,2064,128,128,0
400,0,0,0,0
96,288,0,0,0
288,816,0,0,0
96,0,0,0,0
96,112,352,192,0
192,1696,352,320,0
272,256,352,320,0
192,1360,0,96,0
96,672,0,0,0
96,0,0,0,0
16,480,352,192,0
192,1472,352,320,0
240,2304,144,128,0
272,672,0,0,0
96,256,0,0,0
0,0,304,192,0
0,496,352,320,0
496,2288,0,320,0
192,1904,0,128,0
96,384,0,0,0
96,0,0,0,0
0,256,352,192,0
96,1184,352,320,0
576,1776,352,320,0
416,1648,0,128,0
288,0,0,0,0
96,0,0,0,0
0,944,352,320,0
240,1680,352,320,0
192,1152,0,128,0
128,672,0,0,0
0,0,0,0,0
0,480,352,192,0
368,1008,352,320,0
576,2112,64,128,0
96,0,0,0,0
96,0,0,0,0
96,0,160,192,0
0,384,352,320,0
448,1168,352,320,0
192,1472,0,128,0
288,0,0,0,0
96,0,0,0,0
0,736,352,192,0
192,1760,352,320,0
304,1360,0,128,0
288,672,0,0,0
96,0,0,0,0
0,256,352,192,0
384,1376,352,320,0
320,2288,352,320,0
96,0,0,0,0
96,176,0,0,0
96,128,352,192,0
0,1184,352,320,0
272,928,352,320,0
352,1504,0,128,0
256,0,0,0,0
96,0,0,0,0
0,176,192,192,0
32,1264,352,320,0
192,384,352,320,0
288,1072,0,32,0
96,672,0,0,0
96,0,0,0,0
0,672,352,192,0
192,1712,352,320,0
400,0,96,128,0
448,944,0,0,0
96,128,0,0,0
0,32,352,192,0
192,272,352,320,0
192,1680,352,320,0
272,1392,112,128,0
112,672,0,0,0
96,0,0,0,0
0,0,352,192,0
0,736,352,320,0
416,1984,0,320,0
288,2080,192,128,0
96,672,0,128,0
288,1888,128,320,0
192,2224,352,320,0
400,2048,0,128,0
288,752,0,0,0
96,0,0,0,0
96,0,272,192,0
0,912,352,128,0
192,1760,352,320,0
192,1248,0,128,0
448,928,0,0,0
96,0,0,0,0
96,224,0,128,0
256,672,0,0,0
96,0,0,0,0
0,688,352,192,0
112,736,352,320,0
192,1392,352,320,0
656,1280,0,128,0
288,672,0,0,0
96,0,0,0,0
0,736,352,192,0
224,752,352,320,0
224,1440,352,320,0
96,672,0,128,0
96,320,0,0,0
96,256,352,192,0
0,1120,352,320,0
448,1024,352,320,0
192,1632,0,160,0
288,0,0,0,0
96,112,0,0,0
96,256,352,192,0
0,992,352,320,0
192,1568,352,320,0
608,1776,0,128,0
96,0,0,0,0
96,0,0,80,0
0,384,352,192,0
192,1904,352,320,0
2592,8976,2112,192,0
304,720,352,320,0
192,2176,352,320,0
96,32,0,128,0
96,688,0,0,0
96,0,0,0,0
0,144,352,192,0
256,384,352,320,0
192,2432,192,192,0
672,0,0,16,0
96,144,0,0,0
0,256,352,192,0
80,736,352,320,0
144,1232,352,320,0
288,1248,0,128,0
176,272,0,0,0
96,0,0,0,0
0,0,352,192,0
448,1296,352,320,0
192,48,144,128,0
288,1248,0,0,0
96,160,0,0,0
96,208,304,192,0
0,592,352,320,0
192,1728,352,320,0
592,1136,0,128,0
96,672,0,0,0
96,0,0,0,0
0,608,352,192,0
192,864,352,320,0
64,1408,0,128,0
528,992,0,0,0
96,0,0,0,0
96,256,0,192,0
0,608,352,320,0
320,1184,352,320,0
208,1936,0,128,0
336,1312,0,112,0
96,0,0,0,0
96,0,160,192,0
96,448,352,320,0
416,1248,352,320,0
336,1424,16,128,0
528,1152,0,0,0
96,0,0,0,0
96,0,160,192,0
0,384,352,320,0
576,1856,368,320,0
288,672,0,128,0
96,672,0,0,0
96,0,0,192,0
0,352,352,192,0
192,1488,352,320,0
448,1712,192,128,0
192,0,0,0,0
96,192,0,0,0
0,304,352,192,0
0,1552,352,320,0
576,464,352,320,0
576,1520,0,128,0
96,0,0,0,0
96,256,0,0,0
0,224,352,192,0
160,1376,352,320,0
0,800,352,320,0
576,1344,0,128,0
672,672,0,0,0
96,0,0,0,0
0,256,352,192,0
96,1504,352,320,0
576,1376,352,128,0
672,1584,0,48,0
128,640,0,0,0
96,0,0,192,0
464,384,352,320,0
576,1744,352,320,0
576,864,0,128,0
672,704,0,0,0
96,80,0,0,0
0,256,352,192,0
0,672,352,320,0
576,1792,192,320,0
576,2176,288,128,0
320,768,0,0,0
96,192,0,0,0
0,96,336,192,0
64,1200,352,320,0
576,2128,352,320,0
576,1440,0,128,0
96,0,0,0,0
96,256,0,0,0
0,864,352,192,0
576,1152,352,320,0
576,672,144,128,0
304,672,0,0,0
96,0,0,0,0
0,336,352,192,0
224,1520,352,192,0
576,2304,352,128,0
288,496,0,0,0
96,384,0,0,0
96,256,160,0,0
0,1120,352,320,0
192,1552,352,320,0
576,1568,0,16,0
272,0,0,0,0
96,0,0,0,0
0,400,352,192,0
368,1472,352,320,0
192,960,336,128,0
672,1216,0,80,0
288,240,0,0,0
96,0,160,192,0
0,608,352,320,0
576,1680,352,320,0
192,0,144,128,0
672,672,0,0,0
112,560,0,0,0
96,368,0,192,0
0,848,352,320,0
464,1776,352,320,0
672,1424,320,128,0
672,672,0,0,0
96,352,0,0,0
0,240,352,192,0
176,832,352,320,0
576,2192,352,320,0
576,2224,0,128,0
96,672,0,0,0
96,272,0,0,0
0,368,256,192,0
0,880,352,320,0
576,1760,128,320,0
576,1968,0,128,0
96,0,0,0,0
96,0,0,0,0
0,304,352,192,0
240,1792,352,320,0
576,1872,352,128,0
704,1072,0,16,0
96,0,0,0,0
96,48,160,192,0
0,896,352,320,0
576,1392,352,320,0
240,1392,0,128,0
288,672,0,0,0
96,0,0,0,0
96,0,352,192,0
144,1408,352,320,0
576,1856,352,320,0
288,0,0,128,0
128,672,0,0,0
96,32,0,16,0
0,1648,352,192,0
576,1024,352,320,0
576,2048,0,128,0
672,0,0,0,0
96,0,0,0,0
0,224,352,192,0
176,1520,352,320,0
192,928,352,320,0
576,1984,0,128,0
368,0,0,0,0
96,0,0,0,0
0,448,352,192,0
160,1632,352,320,0
576,1072,352,272,0
672,1072,0,0,0
608,1056,0,0,0
96,352,0,0,0
96,80,160,192,0
0,1072,352,320,0
576,608,352,128,0
576,1232,0,128,0
464,672,0,0,0
96,0,0,192,0
0,256,352,192,0
80,1296,352,320,0
576,2400,352,128,0
672,672,0,0,0
96,672,0,0,0
16,0,0,192,0
0,592,352,192,0
576,576,352,320,0
576,1728,352,128,0
304,0,0,112,0
96,624,0,0,0
96,0,0,192,0
0,1168,352,320,0
576,208,352,192,0
576,2048,0,128,0
672,0,0,0,0
96,624,0,48,0
96,80,352,192,0
0,832,352,192,0
272,832,352,320,0
0,944,352,192,0
576,1600,352,192,0
576,2048,0,128,0
336,672,0,0,0
96,0,0,192,0
0,352,352,192,0
576,1632,352,288,0
576,1712,304,128,0
288,832,0,0,0
96,624,0,0,0
96,0,0,192,0
0,848,352,192,0
576,1184,352,320,0
576,1904,176,128,0
288,0,0,0,0
96,256,0,0,0
96,48,320,192,0
0,976,352,320,0
192,768,352,144,0
192,1888,0,128,0
448,0,0,0,0
96,0,0,192,0
96,320,352,192,0
0,912,352,320,0
192,1072,352,128,0
576,1616,0,128,0
528,672,0,0,0
96,0,0,192,0
96,80,352,192,0
0,1424,352,320,0
576,1760,352,128,0
576,1552,0,128,0
672,784,0,0,0
96,0,0,192,0
336,0,352,192,0
384,816,352,320,0
576,752,352,128,0
464,1504,352,320,0
576,2144,352,128,0
304,0,0,128,0
288,672,0,0,0
96,0,0,192,0
96,256,160,192,0
16,528,352,320,0
560,1696,352,320,0
576,1888,352,176,0
576,1888,0,128,0
688,736,0,0,0
96,0,0,192,0
96,608,0,192,0
0,1056,352,192,0
400,1552,352,320,0
576,832,0,128,0
672,688,0,0,0
96,192,0,192,0
0,400,352,192,0
384,1616,352,320,0
576,2240,352,128,0
96,704,0,0,0
96,672,0,0,0
96,0,160,192,0
0,640,352,192,0
576,1616,352,320,0
576,2272,128,128,0
672,0,0,0,0
96,880,0,0,0
96,144,160,192,0
0,768,352,192,0
480,656,352,320,0
576,2176,192,128,0
672,0,0,128,0
96,416,0,0,0
96,0,352,192,0
0,1552,352,304,0
256,672,352,128,0
544,1696,0,128,0
576,672,0,0,0
96,0,0,192,0
0,544,352,192,0
544,1488,352,256,0
672,16,352,128,0
672,1232,0,0,0
192,672,0,0,0
96,0,0,192,0
0,560,352,192,0
576,1472,352,320,0
576,1552,0,128,0
288,672,0,0,0
96,48,0,192,0
0,0,336,192,0
0,1776,352,320,0
464,1488,192,128,0
576,1360,0,128,0
96,672,0,0,0
96,672,0,0,0
96,0,0,192,0
0,1440,352,192,0
576,1216,352,320,0
576,2016,48,128,0
672,0,0,80,0
96,384,0,16,0
96,32,0,192,0
0,832,352,192,0
528,288,352,128,0
576,1776,0,128,0
672,0,0,0,0
96,288,0,32,0
96,176,352,192,0
0,1456,352,320,0
0,592,352,128,0
576,1888,0,128,0
672,976,0,128,0
96,672,0,0,0
96,0,0,192,0
0,256,352,192,0
224,224,352,320,0
576,2064,0,128,0
672,1408,0,0,0
96,0,0,0,0
96,0,0,192,0
0,752,352,320,0
400,1024,352,320,0
576,1888,0,128,0
672,992,0,0,0
96,0,0,0,0
96,0,0,192,0
0,960,352,320,0
384,1632,352,128,0
192,1168,0,128,0
672,800,0,0,0
96,0,0,0,0
96,0,0,192,0
0,800,352,320,0
576,1744,352,224,0
576,672,144,128,0
672,800,0,0,0
96,672,0,0,0
96,0,80,192,0
0,784,352,320,0
576,2144,704,448,0
576,1408,0,0,0
672,384,0,0,0
96,0,0,192,0
64,688,304,192,0
0,960,352,320,0
576,1840,352,320,0
576,1296,352,128,0
672,576,0,0,0
96,0,0,96,0
96,0,0,192,0
0,944,352,272,0
384,1552,352,320,0
352,16,96,128,0
672,496,0,0,0
96,0,0,192,0
96,80,384,192,0
0,480,352,320,0
592,1840,352,128,0
672,0,0,0,0
288,0,0,0,0
96,0,0,192,0
0,912,352,320,0
384,896,352,320,0
576,1904,16,128,0
672,0,0,0,0
96,0,0,192,0
96,256,240,192,0
0,1328,352,320,0
576,464,352,128,0
624,1040,0,0,0
304,160,0,0,0
96,0,0,192,0
0,576,352,288,0
64,1792,352,320,0
576,0,352,128,0
672,976,0,0,0
176,0,0,0,0
96,0,0,192,0
576,528,352,320,0
576,1840,352,128,0
576,1504,16,128,0
672,224,0,0,0
192,0,0,0,0
96,0,0,192,0
0,352,352,320,0
528,2208,352,128,0
576,1856,0,128,0
288,0,0,0,0
96,0,0,192,0
0,624,352,192,0
0,1744,352,320,0
576,1136,352,128,0
160,1904,352,320,0
576,0,352,128,0
672,768,0,0,0
672,336,0,0,0
96,144,0,192,0
0,256,352,320,0
304,1168,352,320,0
576,960,352,128,0
672,944,0,0,0
336,0,0,0,0
96,0,0,192,0
16,688,352,320,0
272,1520,352,320,0
576,1744,352,128,0
672,560,0,0,0
384,16,0,0,0
96,0,0,192,0
0,256,352,192,0
192,2112,352,320,0
576,1680,352,128,0
352,0,0,0,0
96,0,0,0,0
96,0,64,192,0
0,816,352,320,0
384,1680,352,320,0
576,1856,192,128,0
688,0,0,0,0
96,0,0,192,0
96,592,272,192,0
0,1360,352,320,0
576,832,352,128,0
576,960,0,128,0
672,0,0,0,0
96,0,0,192,0
0,624,192,320,0
192,1232,352,320,0
576,0,352,128,0
672,784,0,0,0
432,16,0,0,0
96,0,0,192,0
96,592,432,192,0
0,784,352,320,0
576,688,352,128,0
672,768,0,128,0
672,128,0,0,0
96,0,0,192,0
144,656,352,320,0
384,2176,352,240,0
576,2096,192,128,0
672,208,0,0,0
96,256,0,192,0
32,592,352,192,0
0,272,352,320,0
576,2144,192,128,0
576,1200,0,128,0
288,0,0,0,0
96,0,0,192,0
0,496,352,320,0
0,1904,352,320,0
576,1536,352,128,0
576,1168,0,32,0
96,0,0,0,0
96,336,0,192,0
0,1472,352,320,0
384,1360,352,128,0
576,672,144,128,0
672,544,0,0,0
96,0,0,0,0
96,0,304,192,0
0,704,192,272,0
576,1728,352,128,0
576,0,0,0,0
288,0,0,0,0
96,0,0,192,0
0,1488,352,320,0
384,1472,352,320,0
576,2032,352,128,0
672,1248,0,0,0
96,0,0,0,0
96,0,304,192,0
0,1040,352,320,0
240,784,352,288,0
576,1520,48,128,0
672,160,0,0,0
96,0,0,0,0
96,0,0,192,0
0,1584,352,192,0
272,352,352,320,0
576,1744,192,128,0
672,672,0,0,0
96,0,0,0,0
96,256,0,192,0
0,1456,352,320,0
400,640,352,128,0
576,1920,0,128,0
672,496,0,0,0
96,0,0,0,0
96,960,0,192,0
0,976,352,320,0
384,1936,352,320,0
576,1280,16,128,0
672,672,0,0,0
96,0,0,112,0
96,0,16,192,0
96,0,224,192,0
0,896,352,192,0
576,352,352,320,0
576,2192,192,128,0
672,672,0,0,0
160,0,0,0,0
96,400,160,192,0
0,1712,352,320,0
496,768,352,128,0
576,1216,0,0,0
672,544,0,0,0
96,0,0,192,0
48,1008,352,192,0
0,336,384,320,0
576,256,352,320,0
576,960,0,128,0
672,800,0,0,0
96,0,0,0,0
96,256,0,192,0
0,1216,352,320,0
576,1712,352,128,0
576,672,0,128,0
672,96,0,0,0
672,0,0,128,0
432,272,0,0,0
96,0,144,192,0
0,592,352,320,0
576,192,352,320,0
576,1920,352,128,0
576,2032,0,128,0
288,192,0,0,0
96,0,0,192,0
0,768,352,320,0
96,816,352,320,0
576,1760,0,128,0
672,672,0,0,0
96,0,0,48,0
96,256,0,192,0
0,912,352,320,0
480,464,352,128,0
576,832,0,128,0
672,624,0,0,0
96,0,0,192,0
96,0,272,192,0
0,1536,352,320,0
576,1520,352,128,0
576,672,0,0,0
608,288,0,0,0
96,0,0,192,0
0,464,352,320,0
176,1120,352,320,0
576,2144,192,128,0
272,0,0,0,0
96,0,0,192,0
96,0,304,192,0
0,1056,352,320,0
576,672,352,128,0
624,1328,0,0,0
416,0,0,0,0
96,0,0,192,0
0,1168,352,320,0
384,1776,352,320,0
576,0,288,128,0
672,896,0,0,0
208,320,0,0,0
96,0,0,192,0
0,128,352,192,0
0,1872,352,320,0
576,0,352,128,0
672,928,0,0,0
336,144,0,0,0
96,0,0,192,0
0,608,352,240,0
16,1200,352,320,0
576,2096,352,128,0
576,752,0,0,0
448,64,0,0,0
96,0,0,192,0
0,592,352,224,0
256,2400,352,320,0
576,1888,0,128,0
656,496,0,0,0
96,0,0,192,0
0,768,352,192,0
0,560,352,320,0
576,1776,0,128,0
624,912,0,0,0
96,0,0,0,0
96,0,0,192,0
0,928,352,320,0
384,2016,352,304,0
576,1536,0,128,0
672,544,0,0,0
96,0,0,192,0
0,272,352,192,0
256,2144,352,320,0
576,1760,272,128,0
192,0,0,0,0
96,0,0,0,0
96,0,0,192,0
0,1216,352,320,0
384,1904,352,128,0
0,1216,352,320,0
576,832,352,128,0
672,928,0,0,0
672,96,0,0,0
96,0,0,192,0
0,528,352,320,0
208,1168,352,320,0
576,624,352,128,0
672,1216,0,48,0
560,144,0,0,0
96,528,0,192,0
80,576,352,304,0
176,1056,352,320,0
576,1536,352,128,0
672,672,0,0,0
272,0,0,0,0
0,0,0,192,0
0,256,352,320,0
384,2352,352,320,0
576,1840,192,128,0
96,0,0,0,0
96,288,0,0,0
96,0,160,192,0
0,1472,352,320,0
576,1808,272,128,0
576,992,0,96,0
288,0,0,0,0
96,144,0,192,0
0,880,352,320,0
160,1536,352,320,0
576,96,64,128,0
672,416,0,0,0
96,0,0,192,0
96,0,256,192,0
0,832,352,320,0
576,2048,352,128,0
576,0,0,128,0
672,448,0,0,0
96,0,0,192,0
0,672,352,192,0
16,304,352,320,0
576,1616,352,128,0
672,144,0,0,0
384,0,0,0,0
96,0,112,192,0
0,1024,352,320,0
192,304,352,320,0
576,1536,64,128,0
672,1120,0,0,0
288,0,0,0,0
96,256,0,192,0
0,432,352,304,0
240,848,352,320,0
576,1776,0,128,0
672,432,0,0,0
96,0,0,192,0
96,0,352,192,0
0,1616,352,320,0
576,880,352,128,0
672,672,0,0,0
96,0,0,0,0
96,0,32,192,0
0,896,352,320,0
576,2432,352,128,0
576,1456,0,128,0
496,0,0,0,0
96,112,0,192,0
0,736,352,192,0
0,432,352,320,0
576,1856,0,128,0
672,688,0,128,0
288,0,0,0,0
96,208,0,112,0
96,48,336,192,0
0,752,352,320,0
576,672,352,128,0
576,1168,0,80,0
672,0,0,0,0
96,0,0,192,0
0,256,192,272,0
0,1504,352,320,0
576,0,192,128,0
672,672,0,0,0
96,0,0,176,0
0,256,352,192,0
0,1696,352,320,0
576,1952,352,128,0
672,0,0,16,0
304,96,0,0,0
96,0,160,192,0
96,0,304,192,0
384,1024,352,320,0
576,1952,352,128,0
672,768,0,128,0
544,96,0,0,0
96,176,0,192,0
0,800,352,320,0
560,672,352,320,0
576,2000,192,128,0
688,880,0,0,0
96,0,0,16,0
96,352,176,192,0
0,352,352,320,0
144,800,352,320,0
576,1456,0,128,0
672,624,0,0,0
96,0,0,0,0
96,256,0,192,0
0,256,352,256,0
0,1680,352,320,0
576,1696,352,128,0
672,784,0,80,0
672,0,0,0,0
96,0,0,112,0
96,0,352,192,0
0,1232,352,320,0
576,432,352,320,0
576,1872,160,128,0
672,672,0,0,0
96,0,0,0,0
96,0,0,192,0
0,768,352,192,0
160,256,352,320,0
