ONOS1,ONOS2,ONOS3,ONOS4,ONOS5
680,680,1560,1120,1900
720,820,1040,1100,1040
1340,820,1040,1040,1020
2320,1760,2080,1900,1680
1120,1200,2000,2340,2140
1060,1120,1700,1240,2120
560,460,1040,960,1060
1480,1320,1040,960,940
2040,1220,1900,1500,1440
2140,1980,2320,2240,2320
720,600,1320,2040,2320
1040,1360,1040,960,1060
1060,660,980,800,920
1740,1440,1340,1640,1040
1480,1140,2320,1860,2080
1300,1280,2280,2200,2320
840,540,1080,1220,1460
920,1180,720,920,1040
1280,920,1340,1120,1060
2320,2320,2320,2200,1960
440,680,1260,2140,2560
860,900,1260,1340,1980
780,400,1040,920,1060
1040,1060,940,980,740
1300,1120,1500,1660,1200
1960,1440,2080,1760,2100
1260,280,2320,1960,2320
1040,1040,1000,920,1200
1040,680,860,1140,1040
2140,1620,1240,1240,1040
1540,1240,1400,1880,1940
1820,1680,2200,2220,2360
1040,360,1660,1600,2120
720,860,1040,1040,1040
1540,520,960,1240,980
2060,2080,1900,1920,1680
1280,360,2320,2320,2320
1160,1200,1540,1620,2000
1120,240,1040,800,1040
1360,1260,1020,980,780
1620,720,1420,1440,1420
2280,1760,2280,2120,2340
1360,0,2040,1900,2200
1040,1040,920,1040,1280
1000,1040,1040,860,940
2060,1820,1720,1600,1320
1360,80,1360,2400,2060
1600,1680,2280,2000,2320
1040,200,1280,1360,1740
960,740,1960,1540,2320
1040,1080,900,1220,1460
920,1040,1220,1040,1040
1340,1080,1040,1040,920
2320,1720,2300,1900,1940
2240,2380,2380,2320,2320
680,720,1360,2200,2220
1040,1080,1040,1180,2140
600,600,1040,1040,1040
1460,1580,1040,1040,920
2040,1460,2080,1560,1640
1960,1700,2320,2140,2320
640,680,1880,1680,2100
920,1040,1040,1040,980
1520,640,1040,1040,1020
2420,1560,1940,2000,1420
1160,1140,1680,2040,2080
1040,1040,1640,1400,2120
600,640,1060,1300,1660
1040,920,720,920,1040
1320,740,1240,1240,1040
2320,2100,2320,1780,2040
660,440,1780,1660,2160
880,800,1140,1320,1440
880,560,800,1040,1040
1560,1320,1120,1040,920
1920,1120,2100,1680,1460
1780,1820,2280,2320,2320
1720,400,2320,1640,2260
1000,1040,1580,1540,2040
1120,660,1160,1020,1280
1040,1040,980,860,1040
1440,820,1760,1280,980
2320,1860,2180,1600,1420
2340,780,2320,2320,2320
1460,1080,2120,1820,2340
1040,1040,1160,1240,1400
1000,1040,720,1040,1040
1540,1400,1040,1040,1040
2320,1500,2200,1640,1840
2220,1700,2220,2280,2320
960,1100,680,1420,1720
920,1240,1040,1040,900
1560,1200,1040,1040,840
2320,960,1620,1700,1400
1840,1720,2000,2160,2320
2080,2200,2060,2160,2200
760,760,2100,1580,2180
1040,1040,1040,980,1220
1840,600,660,1100,1040
720,920,1040,1040,1040
1500,940,1320,1060,840
1640,1740,1640,1800,980
2440,500,2320,2420,2320
1420,1280,2120,2040,2200
1040,620,980,1000,1220
1040,1040,960,720,900
1760,760,1340,1660,1160
2340,2000,2600,2360,2140
2220,1340,2280,1940,2320
820,880,2040,1940,2220
1040,1180,1000,1360,1600
920,860,600,1200,1040
1440,1400,1040,1040,1040
2320,1580,2260,2200,1920
1880,2000,2200,2260,2320
800,800,680,1400,2120
820,1480,1040,1040,960
1000,960,680,960,1020
2240,780,1500,1820,1280
1800,1760,1880,2120,2320
1440,1080,1920,2320,2260
720,1040,1220,1040,1860
980,1280,880,1040,1040
1160,1320,1040,1040,1040
2320,2120,2140,2240,1760
1000,1460,1700,1980,1940
1200,1280,1560,1440,2140
600,600,1040,1060,1060
1380,1080,980,920,2000
1000,880,1040,1040,900
1540,1320,1040,1000,940
1500,580,1820,1860,1540
2200,1740,2200,2360,2340
1800,920,2520,2020,2040
1040,1040,1040,1000,1240
1320,400,1080,1200,1040
1500,1360,1540,1320,1040
2640,900,1820,1440,1800
2060,1960,2260,2240,2320
1200,1400,2040,1760,2320
760,1040,1040,1080,1060
1180,1160,1040,1180,720
1900,1680,1680,1460,960
2460,980,2320,1920,2320
1360,1280,2000,1840,2320
1080,1180,1900,1560,2280
720,720,720,1040,960
800,1140,1040,980,780
1640,1280,1440,1460,1100
2220,2020,2320,2320,2320
920,960,960,1560,2160
1040,820,1080,1300,1500
640,920,960,1040,1040
2280,1500,800,1160,1040
2200,1500,2080,1660,1800
1720,1760,2280,2080,2340
900,800,1060,1200,2200
1040,1120,1040,1040,940
1060,880,1040,960,840
2120,1200,1460,1840,1220
1500,1360,1700,1920,1940
2120,1620,2420,2160,2320
1560,820,2200,1360,2320
1040,1040,1040,1160,960
1100,420,1080,1160,920
1940,1780,1400,1540,900
1280,120,1580,2100,2080
1600,1060,2080,1640,2240
940,180,1460,1500,1980
800,860,1040,1040,1040
1120,820,1200,1040,1020
2140,1640,1980,1540,1460
1700,120,2240,2120,2320
1600,1480,2400,2140,2260
1040,760,1280,1280,1640
920,1040,760,720,1040
1700,1340,1580,1180,1040
2280,1860,2320,1660,1980
2300,220,2280,2060,2220
820,1000,1320,1220,1940
1100,920,1100,1040,1020
1280,1240,1040,1040,920
2160,960,1940,1720,1460
2060,1900,2300,1840,2320
1500,340,2040,2180,2320
1180,1200,1480,2260,2280
1040,1080,1040,980,1240
780,960,520,840,1040
1540,1120,1120,1160,1040
1880,1700,2320,2280,2280
1780,1900,2200,2060,2220
840,800,880,1500,1860
840,1060,1040,1040,1040
1280,1060,780,920,1040
2280,1520,2040,1440,1580
1320,1180,2260,1420,2160
1480,1860,2220,2200,2320
720,720,1180,1040,1500
920,1040,740,920,1200
1100,1000,1060,1200,1040
2260,2180,2320,2160,1980
1160,520,1240,1920,2280
1780,1480,2160,2040,2260
960,360,1020,1440,1400
920,1040,720,920,1040
1600,1200,1040,1280,1040
2320,1960,2300,1960,1880
1160,640,2140,1300,2200
940,840,1340,1420,2040
1080,460,1040,1040,1040
1360,1020,1040,1020,1020
1500,840,980,1860,1320
2000,1560,2280,1940,2320
2300,1640,2120,1440,1560
1800,1740,1880,1960,2320
2520,1700,2100,1940,2200
1160,360,1860,1480,2240
1180,960,1740,1680,1980
940,480,1400,1040,1040
1020,1040,720,1040,1040
1040,980,1140,1340,720
1900,1720,1800,1800,1200
2040,1060,2320,2280,2320
1560,1660,2260,2000,1980
1040,520,1300,1280,1660
1040,1000,940,860,1040
1240,740,1520,1080,960
1720,1540,1220,1120,1040
2320,1120,2300,1800,1820
1200,1200,1960,1800,2380
1180,1140,1940,1820,2320
720,720,1060,940,1260
1360,1300,2060,1840,2060
1040,400,1040,1400,940
1400,1100,1020,960,740
1700,800,1680,1400,960
2120,1620,2320,2040,2320
1880,140,2680,2300,2320
960,820,1240,1240,1940
1120,680,1040,1080,1040
1300,1120,1040,1040,960
2240,1100,2040,1620,1320
2280,1640,2320,2240,2240
2040,1160,2320,2140,2220
1040,880,1040,1200,1360
1020,1100,960,1020,1040
1560,1140,880,1040,1040
2080,980,2080,1740,1760
1720,1520,2200,2200,2360
1140,620,1820,1420,2120
900,880,1040,1040,1060
1040,960,1040,920,980
2120,1440,1740,1900,1320
2320,1200,2320,2220,2320
1620,960,1740,1820,2220
1040,1040,960,1040,1920
1360,480,2220,1700,2320
1000,1040,1040,1280,2040
1040,740,1040,1040,960
1140,900,1040,880,920
1960,660,1040,1040,880
2120,1900,2320,1840,1880
2360,1740,2200,1800,2300
1480,1200,2260,1600,2340
1040,1080,3120,1200,1900
1760,600,2260,2040,2340
1040,820,1100,1100,2260
1120,460,1040,900,1180
980,1060,1000,880,880
1420,1260,1280,1000,1040
2320,2040,2320,1760,1980
2100,840,2080,1860,2240
800,860,1260,1200,1880
1060,840,1380,1040,1020
1300,960,1040,1020,1060
1500,780,1760,1260,1300
2280,1760,2260,2280,2320
2080,1240,2260,1960,2200
1040,1040,1040,800,1200
1220,740,800,780,1040
2040,1740,1620,1420,780
2580,280,2300,2180,2060
1800,1960,2200,2040,2380
1340,1180,2040,1980,2240
1620,1040,1040,1280,1900
840,920,1340,1400,2180
700,240,1040,1040,1040
1160,980,1020,1020,780
1380,780,1300,1180,1000
2120,2300,2320,2320,2320
1220,400,2120,1840,2200
1040,1040,1040,820,1120
1040,440,1080,1200,800
1900,1740,1820,1820,1060
1360,1100,1200,2320,2320
1700,1480,2260,2000,2220
1040,480,1020,1200,1460
920,1120,740,920,1040
1220,800,1180,1340,1060
2280,1740,2320,1560,2060
1640,320,2120,1900,2300
1000,1040,1660,1400,2140
960,200,920,1040,1040
1040,1240,1000,1000,740
1220,1200,1300,1460,800
2020,1820,2320,2060,2160
1780,400,2560,2080,2300
1040,840,1000,1160,1540
1020,960,1280,1040,1040
1340,1300,1000,1040,1040
1160,900,1780,1860,1200
2160,1740,2320,1740,2320
1900,1720,2200,2040,2220
1140,1040,1040,880,1040
1160,600,960,1040,760
1260,1400,1480,1100,960
2400,1300,2260,1520,1520
1940,1460,2220,1800,2240
1700,1280,2220,1940,2320
1020,920,1040,1160,1100
1260,680,940,1040,1040
1400,1180,880,1960,1040
1040,1040,800,920,1040
1200,940,860,980,1040
2040,1820,2300,1860,1800
1680,420,2200,2100,2240
820,960,1440,1260,1920
1080,980,1040,1040,1040
1160,1480,1040,1040,940
1340,640,1140,1820,1340
2220,1520,2760,2060,2320
2540,400,2320,2020,1980
1780,1720,2200,2180,2440
1420,1180,1960,2980,2080
440,440,1620,1740,2440
800,840,1240,1420,2040
940,260,1040,1040,1040
1140,1040,1040,940,780
1700,860,1340,1220,860
2320,2080,2320,2320,2260
1820,780,2320,2200,2200
1040,920,1000,1280,1480
1040,340,1260,1040,1040
1200,1480,860,880,1040
1320,480,1560,1900,1800
1800,1540,2320,2460,2280
1140,480,2180,1740,2280
1040,1080,1040,940,1220
1400,960,740,1000,1040
1520,1120,1140,1040,1260
1880,900,1740,1720,980
1920,1300,2300,1860,2320
1620,1560,2240,2080,2300
840,880,960,1580,2580
1040,1180,1040,1040,940
1140,760,880,840,1200
1760,1180,1020,920,1040
1800,1300,2280,1520,2120
1700,1960,2200,2300,2080
760,700,1220,980,1880
1040,1040,980,1180,1380
1120,660,920,1000,1040
1620,960,1800,1900,1000
1400,680,800,860,1020
1880,1380,1260,1400,1040
1920,1000,2360,1600,1740
1780,2040,2200,2080,2460
1040,780,1600,1400,1880
840,920,1040,1040,1040
1400,600,1040,1020,1020
2320,1800,1780,1720,1440
2300,900,2320,2320,2320
1180,960,2040,1520,2600
1280,1480,1760,2260,2200
800,480,1380,1200,1920
800,720,1160,1040,1040
1200,780,1060,2080,960
1040,980,880,720,920
1540,960,1660,1320,900
2240,1780,2320,2320,2100
1540,520,2280,2240,2280
940,800,1280,2240,2180
1520,1240,1860,1900,2200
720,720,1220,1060,1620
980,1160,760,940,1040
1420,1040,780,1040,1040
2320,2320,2060,2020,1720
860,800,1740,2520,2320
1360,1200,2060,1860,2260
680,600,1040,940,1040
900,1040,920,940,820
2020,1180,1640,1760,900
2040,2000,2340,2320,2320
1560,720,2320,2140,2220
1040,840,1120,1300,1620
980,560,920,1000,1040
1560,1400,860,1060,1040
1520,940,1880,2000,1740
1780,1760,2180,2220,2460
1080,360,1820,2120,2420
1000,1040,1040,1040,860
1340,720,1040,980,720
2100,2240,1840,1460,1180
1300,220,1320,2160,2320
1520,1320,1960,2080,2280
980,240,1160,1180,1420
1020,1040,800,980,1040
1700,1040,820,1180,1040
2320,1860,1840,1860,1520
1300,120,2760,1940,2320
1520,1260,2320,1840,2320
1040,360,1280,1280,1520
960,1040,800,820,1040
1360,580,1620,1160,1040
2300,1940,2280,2000,1900
1880,600,2200,2320,2160
1600,1100,2400,2040,1880
1040,1120,1040,1200,1400
1040,920,820,960,1040
1460,960,840,880,1040
2060,1620,2320,2200,1780
1780,1580,2320,2200,2320
1040,1220,1260,2300,2200
1040,1280,1040,1000,980
1120,960,740,980,800
2160,1220,1580,1320,1320
1880,1440,1880,1960,1840
1780,1400,2320,2320,2320
800,800,1240,1520,2280
900,920,1040,1040,1080
1500,1140,1320,1140,1020
2120,1720,2020,1780,1560
1260,1040,1800,1560,1820
1260,1280,1820,1960,1980
600,720,1040,1040,1100
1280,820,1140,980,900
1980,1400,1680,1620,1300
2120,2300,2320,2320,2320
440,600,1100,2040,2200
1040,1080,1580,1900,2120
640,320,1040,1040,1040
1640,1500,1320,1240,1040
1000,640,2120,1520,1600
2100,1580,2240,2320,2320
1520,640,2100,1860,2040
1040,1040,1040,1040,860
1400,600,1080,1280,820
1980,1580,1520,1320,1040
1240,640,1380,2240,2160
1400,1240,2040,2060,2280
1040,360,1320,1540,2100
760,880,1080,1040,960
840,360,920,1240,1020
2320,2000,1960,2080,1620
1840,200,2440,1960,2140
1400,1580,2180,1960,2240
1040,800,1420,1440,1620
840,1020,980,1040,1040
1280,720,2020,1320,1120
2320,2320,2140,2100,1920
2060,0,2440,2120,2320
1280,1180,1680,2040,2060
1160,1120,1340,1040,860
1620,1460,1260,920,860
1520,240,1520,1360,1040
2120,2000,2320,2320,2320
1720,280,2100,2040,2200
1040,940,1000,1120,1340
1240,1120,1000,1000,1040
1760,1640,1380,1040,1320
2440,1280,2320,2000,2040
1580,1480,2320,1960,2280
1520,1000,1860,1960,2040
920,1040,1040,1060,1160
1640,1200,980,1120,780
2120,1800,1320,1600,1320
2320,1460,1960,2000,1540
1920,1920,1620,2220,2320
1000,2300,2040,2040,2280
1420,800,1960,2040,2320
1000,1040,1040,1040,940
1440,720,1280,1100,960
2140,2000,1300,1180,1140
1360,860,1520,2320,1920
1740,1840,2320,2520,2400
1600,500,2320,2020,1240
1480,1920,1880,2340,2320
1560,1760,2040,2040,2040
1040,800,800,1600,1980
800,980,1040,1040,1040
1360,1060,900,1300,1280
2340,2020,1920,1800,1440
1120,1420,1980,2100,2320
1280,960,1940,1940,2040
600,680,1080,1060,1040
1300,1340,1020,980,720
1880,1560,1640,1260,1060
1880,1540,2320,2320,2280
900,760,1120,2000,2320
1040,860,1040,1320,1360
760,880,860,920,1040
1360,1060,1040,1180,1280
880,760,2140,1800,1760
1400,1380,1880,1900,2000
740,700,1040,1320,2360
1040,1040,1000,1040,1240
780,640,1020,1100,1040
1620,1740,1400,1300,1320
1560,1240,1500,1940,1920
1340,1300,1980,2240,2180
1400,760,1560,1800,2120
720,720,1040,1040,1040
1420,820,1320,1240,940
2320,1820,2060,2060,1760
1720,380,2340,2140,2320
1100,1180,1560,2000,2120
980,240,1040,1040,1120
1820,1180,1320,1280,940
1560,800,1580,1540,1400
1920,2060,2260,2320,2320
1400,280,1920,1920,2040
1040,1040,1040,920,1000
1140,440,1160,1220,840
2220,2020,1600,1380,1080
2040,100,1920,2320,2060
1280,1180,2040,2000,2320
920,0,1280,1400,1660
900,980,1040,1000,1040
1480,960,1440,840,840
2160,2000,1760,1380,1040
1580,1040,2320,1900,1920
1600,2040,2060,2560,2440
1520,1120,1900,1840,2040
940,1000,1040,880,1080
1620,1060,1040,780,820
2020,2100,1500,1360,1040
2440,1300,2320,2320,2200
1660,1360,1920,1540,2360
960,1220,1320,1620,1820
800,860,720,1040,1040
1320,640,1320,1200,1000
2300,1860,1820,1740,1380
2360,2200,2320,2320,2320
1100,1220,920,2040,2380
1000,800,1180,1560,1680
500,680,920,1040,1040
1560,860,1260,1280,1000
1920,1640,2040,2160,1820
1920,1880,2320,2300,2320
800,780,1200,1520,2040
1040,1040,1040,1240,1100
1020,960,1020,900,980
1600,1660,1240,1320,1200
1420,1320,2320,2140,2160
2020,1840,1640,1400,1160
2480,1100,2280,1520,1920
1480,1920,2060,1920,2160
1380,940,1580,1820,2040
720,900,1040,1040,820
1360,920,980,920,720
2080,2060,1720,1560,1180
2200,1360,2320,2320,2320
1200,1200,1900,2040,2340
1040,1040,1300,1500,1700
420,600,820,1040,1040
1760,640,1180,2240,1160
800,520,800,1040,1040
1760,1680,1040,1080,1400
1300,600,1460,1980,1820
1620,1700,1920,2120,2140
1000,480,1420,1580,1920
800,940,940,1040,1040
1140,940,900,1680,1120
2320,2320,2160,1980,1940
1240,440,2200,2000,2340
1040,1040,1580,1680,2080
960,640,1040,1040,1000
1780,1520,1320,1120,1020
1700,1300,1640,1800,1460
1860,1740,2320,2320,2320
1540,400,2040,1980,2200
1040,1040,1040,960,1220
1000,680,1040,920,1040
1760,1860,1040,1320,1320
1300,440,1260,1940,1960
2100,1860,2200,2220,2200
1200,0,1880,1820,1740
1040,1040,1040,1040,860
1480,1060,1320,980,760
1680,1640,1480,1040,1600
1460,960,1320,1520,920
1980,1440,1700,1620,1440
2140,2260,2320,2320,2320
960,780,1420,2160,2320
880,1020,1340,1460,1920
860,320,1040,1040,3100
800,1040,1280,1400,1940
1220,760,1040,1040,1040
1800,1620,1320,1100,1020
2340,640,1840,1480,1080
1980,1740,2240,2260,2220
2100,1880,1980,2260,2320
1300,960,1200,2080,2260
1040,1000,820,1060,1300
680,840,320,840,1080
1680,1700,1080,1320,1220
1820,1520,2020,2020,1880
1740,2000,2520,2360,2320
860,720,1940,1560,2120
1040,1040,1040,820,1120
1500,980,2380,1960,2040
1040,1040,1040,1040,900
1300,1120,1180,1040,740
2120,1680,1640,1440,1280
2500,780,2320,2440,1940
2180,2040,2300,2320,2320
1720,2000,2100,1980,2300
800,800,1560,1920,2180
720,1040,1040,1040,1020
1020,900,1040,900,980
1600,1660,1140,1160,1240
1440,1100,2000,1860,2140
2200,2040,2320,2320,2320
960,700,1960,1720,2120
1100,1040,1040,880,1100
1320,400,980,1200,1040
1560,1420,1400,1300,1320
1520,420,1380,2200,1880
1240,1660,2040,2060,2160
1040,420,1460,1600,1920
720,860,1040,1040,1040
1640,880,860,1560,920
2320,2140,2020,2020,1780
2060,320,2340,2300,2320
1380,1200,1800,1960,2040
1040,240,1040,1040,1240
1320,1320,940,1220,1040
1120,1200,1580,1160,1000
2320,1900,2000,1620,1460
2460,160,2320,2320,2260
1460,1680,2040,2000,2200
1420,620,1820,1940,2040
840,1040,1040,1300,1520
1100,900,920,1040,1040
1600,1320,960,1140,1020
2140,1520,1680,1380,1040
1440,800,2320,2040,2320
1480,1460,1960,2000,2320
900,480,1240,1280,1900
720,1120,1040,1040,1040
1440,880,1220,1240,1120
1940,1540,1480,1320,1120
1600,1880,1640,2260,2080
2320,2000,1900,1540,1300
2240,1780,2320,2320,2320
1520,1520,1860,1740,1980
1040,1040,980,1280,1460
920,1100,720,1040,1040
1420,360,1040,1300,1220
2120,1540,2160,1680,1660
1720,1480,2160,2240,2320
980,1080,1200,1700,1940
1040,1100,1020,1180,1340
700,640,780,840,1040
1400,1400,1040,1320,1240
2000,1760,2060,2060,1980
1700,1580,2320,2520,2320
800,740,1600,1800,2160
1040,1080,940,1180,1360
1020,720,800,880,1040
1560,1700,1100,1040,1160
1680,1160,1980,1860,1900
1740,2020,2020,2200,2300
900,480,1280,1240,1740
800,720,1040,1040,1040
1740,1240,1180,1080,1240
2320,2020,2180,2180,1900
920,560,1840,2380,2340
1120,1160,1640,1820,1940
1040,320,920,1300,1500
920,1320,980,1040,1040
1300,460,1320,1160,920
2280,2000,2080,1740,1580
2440,660,2680,2140,2320
1560,1200,1960,1900,2060
1040,1160,1140,1140,1460
1040,920,680,860,940
1260,1300,1920,1200,960
2120,1720,2040,1700,1860
2240,400,2320,2320,2320
1660,1400,2040,1420,2440
1140,760,1340,1480,1780
680,800,920,1120,1040
1300,1260,1020,780,600
2020,1440,1480,1520,1300
2240,1980,2320,2320,2280
1120,880,1240,2040,2340
720,600,1040,1340,1440
920,920,720,720,720
1640,1400,1240,1320,1040
2440,1660,1760,1800,1500
2240,1640,2560,2660,2660
440,520,500,1560,2040
720,720,780,900,1180
840,900,680,720,720
1820,1820,1360,1460,1280
1280,1220,2520,1860,1940
1260,880,2040,2220,2440
620,360,1340,1260,1560
740,1040,720,720,720
1660,1120,1280,1320,960
1880,1560,1880,1380,1240
1320,440,1360,2780,2560
1460,1400,2040,2000,2320
720,140,1060,1440,1680
860,1040,720,720,720
1380,1460,780,1320,1040
2640,2160,2340,2060,2000
1160,120,2180,2060,2520
940,560,1440,1600,2020
860,320,720,940,1120
1280,1500,1020,920,660
1620,680,1360,1420,1120
2180,1440,2600,2640,2620
1460,160,2260,2060,2380
720,680,1220,1460,1640
1320,720,1080,720,720
1440,1340,1240,1300,1040
1740,240,1900,1600,1380
1920,1300,2540,2560,2640
1740,240,2300,2040,2040
720,720,760,680,1100
1320,900,880,600,720
1780,1560,1580,1360,1040
2440,560,2640,2300,2220
1540,1160,2040,2040,2260
720,440,1000,1360,1620
1020,1040,640,720,720
1540,1300,1440,1240,920
2500,1440,1960,1720,1500
2540,720,3140,2640,2640
1720,1080,2120,1960,1600
1860,1580,2320,2640,2640
1660,120,2060,1900,2400
780,840,1360,1720,2040
820,680,720,720,680
1180,1040,1320,1140,920
1780,840,1320,1940,1560
2120,2160,2460,2600,2640
1480,280,2040,1640,2040
720,720,720,720,880
1080,800,1240,840,720
1740,1440,1040,1300,1240
1780,280,2260,1620,1600
1840,1640,2160,2320,2640
1760,1360,2160,1840,2200
720,720,940,840,1180
1220,680,860,620,720
1680,1740,1500,1280,1040
2580,420,2280,2240,2020
1820,1340,2100,1900,2400
1400,440,1380,1660,2000
720,720,720,740,1040
1220,1320,1160,1040,760
2080,1500,1900,1500,1380
2340,1100,2560,2640,2640
1080,960,1740,1420,1780
1080,920,880,960,1300
1180,1040,780,720,760
1760,720,1100,1180,1320
2560,2080,2640,2280,2060
1780,1700,2120,2400,2400
500,580,680,1780,2200
600,920,720,740,740
1540,1260,960,1260,1020
2320,1120,1960,1660,1440
1840,1320,2120,2320,2760
1660,1200,2040,2040,2160
660,660,920,1160,1720
900,1140,720,720,720
1440,1260,1040,1320,1300
2520,2060,2320,1740,1960
920,920,1740,2080,2700
840,1040,1560,1800,2020
720,600,800,1160,1480
1100,1040,740,720,720
1600,1260,1160,1240,1320
2640,1760,2200,1900,2020
920,120,2240,2220,2560
980,800,1360,1640,1960
360,240,720,720,820
1380,1260,1220,1020,820
1360,980,1420,1380,1200
2180,1900,2640,2640,2540
1600,340,2160,2040,2160
720,720,920,1060,1320
1080,740,760,880,720
1960,2100,1120,1520,1040
1440,480,1660,2400,2060
1680,1340,2040,2160,2380
720,540,1640,1840,2140
720,720,720,720,740
1440,1040,1240,1480,860
2320,1880,1720,1760,1420
2280,380,2760,2320,2560
1520,1200,1820,1720,2040
720,240,1100,1120,1460
940,1080,660,720,720
1200,740,1540,1100,1140
2440,1920,2120,1780,1960
2320,720,2500,2580,2640
1160,880,1880,1620,2000
960,720,720,740,1000
1180,1360,920,800,600
2100,1020,1880,1420,1040
2200,1700,2640,2580,2560
1840,1400,2040,2100,2360
720,480,1280,1040,1320
680,880,720,720,720
1560,1320,1280,1200,900
2300,1080,1740,1560,1340
1980,1440,2320,2520,2640
1600,1040,2100,2020,2040
720,720,720,1140,1260
1380,840,900,660,720
1680,1320,1300,1600,1320
2640,1000,2560,2220,1940
1240,960,2040,1800,2480
940,1060,1480,1760,2080
600,600,600,720,1000
1420,1440,980,880,640
2020,1900,1620,1520,1040
2520,1480,2500,2600,2360
820,720,840,2080,2280
720,620,1120,1340,1540
760,360,720,720,720
1480,1040,1040,1260,1320
2140,1400,2520,1540,1980
1620,1280,2220,2100,2420
640,480,1620,1640,2060
720,880,720,720,780
1340,1080,1320,1180,920
2540,1540,2000,1800,1340
1380,1260,1580,2500,2640
1340,1140,1880,1740,2040
720,600,720,940,1060
1300,1540,960,700,720
1680,1180,1240,1300,660
1880,1780,1420,1220,1140
1480,100,2420,2400,1980
1240,860,2040,2100,2320
1080,820,1640,1460,2000
600,640,720,720,720
1300,840,1380,1320,1080
2640,1920,2380,1980,2020
1920,0,2320,2400,2640
1040,940,1600,1560,2060
900,320,800,720,840
1560,1400,1200,920,860
1520,1240,1720,1440,1320
2160,1740,2720,2540,2600
1400,320,2200,1800,2200
720,720,1000,1040,1440
1080,60,1400,720,720
1520,1660,1380,1140,1320
2480,400,2580,1600,1820
1720,1000,1500,1440,1360
2600,2220,2620,2340,2000
680,680,1480,2180,2480
820,760,1280,1440,1720
760,920,720,720,720
1700,1320,1160,1320,1040
1980,1560,1820,1780,1720
1880,1300,2360,2580,2640
480,460,2320,1840,2040
720,720,840,880,1100
1180,960,920,980,720
1820,1820,1160,1220,1140
1580,1180,2260,1720,1860
1500,1360,2060,2320,2460
940,360,1660,1880,2300
640,720,720,800,720
1240,760,1240,1220,1040
2400,2000,1820,1820,1460
1420,700,1400,2380,2640
1460,1080,1940,1740,2040
600,280,720,2920,1060
1040,940,1620,1200,1860
760,720,720,720,920
1500,1520,1260,1140,920
2260,160,1940,1760,1460
1840,1840,2560,2560,2640
1860,1940,2040,2040,2040
720,720,960,1280,1400
1100,800,680,720,720
1760,1540,960,1060,1320
2160,880,1920,1660,1460
1280,1100,1920,2280,2640
1520,1200,1960,2040,2040
600,720,1320,1240,1920
700,1200,720,720,720
1160,1220,1320,1260,980
2400,1700,2060,1800,1380
1900,960,1760,2140,2560
1060,1040,1940,1860,2040
760,600,900,1100,1160
1300,1300,880,680,660
1500,1120,1620,1760,1060
2480,1820,2640,2640,2460
520,400,1840,1860,2240
720,580,1160,1520,1560
960,520,720,800,720
2080,1640,1080,1320,1080
1100,800,720,720,720
1540,1220,1300,1120,880
2240,960,1940,1700,1540
2140,1680,2360,2600,2640
1640,1600,2080,2040,2240
720,720,720,1420,2320
720,720,720,880,960
1000,1040,1040,920,800
1880,1920,1900,1560,1240
1640,1080,2560,1940,2640
1560,1680,2040,2040,2280
700,620,1240,1220,1980
600,1080,720,720,720
1420,1160,1320,1320,1080
2520,2040,2140,2040,1920
1020,720,1580,2200,2440
1040,980,1640,1700,2040
2200,1020,2320,2440,2380
920,620,1300,1420,1760
1040,840,720,740,900
1320,1260,1180,920,740
1740,560,1780,1500,1040
2480,1980,2780,2600,2220
1920,120,2040,2120,2440
700,480,1280,1320,1720
720,800,720,720,720
1540,1060,1220,1060,840
2560,720,1580,1520,1040
2260,1940,2400,2540,2480
1540,1920,2040,2400,2360
480,620,1200,1540,2000
720,720,720,960,1140
960,900,920,820,720
1980,1440,1140,1180,1240
2300,1120,2440,2020,2020
2540,2160,2640,2640,2440
1640,240,2060,2260,2420
800,800,1340,1840,2240
720,400,720,880,1020
1460,1320,1000,800,640
1420,1160,1860,1100,1300
2640,1960,2560,2220,2040
1920,300,2320,2320,2600
1040,960,1360,1200,1940
1080,760,1100,720,720
1440,1520,1320,1120,920
2180,1260,1700,1620,1360
2180,1760,2640,2560,2640
1900,1280,2040,2080,2420
1000,620,1280,1820,2420
720,920,720,720,740
1600,1460,1040,1160,920
1880,1340,1320,1280,1140
2100,1520,2620,2280,2180
1840,1560,2380,2640,2640
480,400,1480,1320,2040
720,940,740,940,1160
960,940,900,800,720
1500,1480,1260,1460,1080
1940,720,1860,1660,1420
1840,1440,2440,2480,2640
1060,360,1660,1840,2040
720,1200,720,860,1180
1080,820,780,720,720
1720,1760,1040,1040,1200
1280,1000,1400,1920,1640
1940,1720,2360,2640,2640
1260,80,2340,2000,2040
720,720,1060,1040,1400
1000,560,1400,720,720
1540,1520,1120,1040,1040
2680,340,2020,2220,1760
1840,2040,2420,2320,2640
1580,1160,1920,1880,2040
720,720,820,1000,880
1620,1280,820,960,720
1780,1900,1580,1520,1040
2460,1740,2500,2060,2020
1780,1140,2040,1840,2460
860,1040,1240,1500,2060
600,600,720,720,840
1920,640,1120,1320,660
2060,1720,1440,1640,1060
2360,2060,2620,2440,2080
1200,920,1240,1980,1960
820,1040,1440,1540,2140
600,600,960,940,1340
1140,1200,680,660,720
1780,1520,1320,1520,1040
2520,2160,2640,2580,2260
400,840,1520,2000,2680
800,2840,3200,1700,1920
1680,320,2040,2300,2360
800,760,1180,1140,1640
1240,660,720,720,720
